time,W,
1657312635,4.622,
1657312636,4.645,
1657312637,4.95,
1657312638,4.645,
1657312639,4.805,
1657312640,4.626,
1657312641,4.615,
1657312642,4.725,
1657312643,4.618,
1657312644,4.702,
1657312645,4.607,
1657312646,4.576,
1657312647,4.821,
1657312648,4.531,
1657312649,4.813,
1657312650,4.653,
1657312651,4.935,
1657312652,4.786,
1657312653,4.76,
1657312654,4.615,
1657312655,4.947,
1657312656,4.603,
1657312657,4.603,
1657312658,4.603,
1657312659,4.603,
1657312660,4.87,
1657312661,5.267,
1657312662,5.645,
1657312663,5.489,
1657312664,5.313,
1657312665,5.443,
1657312666,5.744,
1657312667,5.519,
1657312668,5.519,
1657312669,4.504,
1657312670,4.534,
1657312671,4.657,
1657312672,4.481,
1657312673,4.454,
1657312674,4.672,
1657312675,4.752,
1657312676,4.683,
1657312677,4.657,
1657312678,4.657,
1657312679,4.87,
1657312680,4.706,
1657312681,4.546,
1657312682,4.683,
1657312683,4.504,
1657312684,4.592,
1657312685,4.431,
1657312686,4.679,
1657312687,4.672,
1657312688,4.95,
1657312689,4.878,
1657312690,5.042,
1657312691,4.905,
1657312692,4.741,
1657312693,4.947,
1657312694,4.695,
1657312695,4.908,
1657312696,4.714,
1657312697,4.92,
1657312698,4.752,
1657312699,4.473,
1657312700,4.679,
1657312701,4.58,
1657312702,4.55,
1657312703,4.622,
1657312704,4.538,
1657312705,4.828,
1657312706,5.015,
1657312707,4.76,
1657312708,4.76,
1657312709,4.763,
1657312710,4.668,
1657312711,4.786,
1657312712,4.786,
1657312713,4.767,
1657312714,4.714,
1657312715,4.714,
1657312716,4.714,
1657312717,4.546,
1657312718,4.546,
1657312719,4.546,
1657312720,4.546,
1657312721,5.538,
1657312722,5.42,
1657312723,5.325,
1657312724,5.783,
1657312725,5.783,
1657312726,5.42,
1657312727,5.725,
1657312728,4.813,
1657312729,4.928,
1657312730,4.943,
1657312731,4.92,
1657312732,4.931,
1657312733,4.996,
1657312734,4.748,
1657312735,4.725,
1657312736,4.928,
1657312737,4.863,
1657312738,4.821,
1657312739,4.588,
1657312740,4.5,
1657312741,4.855,
1657312742,4.485,
1657312743,4.622,
1657312744,4.565,
1657312745,4.573,
1657312746,4.573,
1657312747,4.825,
1657312748,4.763,
1657312749,4.763,
1657312750,4.611,
1657312751,4.897,
1657312752,4.725,
1657312753,4.725,
1657312754,4.752,
1657312755,4.637,
1657312756,4.859,
