time,W,
1657299067,5.42,
1657299068,4.916,
1657299069,5.164,
1657299070,5.565,
1657299071,5.454,
1657299072,5.454,
1657299073,5.325,
1657299074,5.508,
1657299075,5.508,
1657299076,5.431,
1657299077,5.21,
1657299078,5.596,
1657299079,5.16,
1657299080,5.554,
1657299081,5.531,
1657299082,5.622,
1657299083,5.069,
1657299084,5.309,
1657299085,5.42,
1657299086,5.599,
1657299087,4.886,
1657299088,4.886,
1657299089,5.008,
1657299090,5.283,
1657299091,5.084,
1657299092,5.37,
1657299093,5.214,
1657299094,5.519,
1657299095,5.153,
1657299096,5.153,
1657299097,5.424,
1657299098,5.179,
1657299099,6.008,
1657299100,5.756,
1657299101,5.905,
1657299102,5.928,
1657299103,5.828,
1657299104,5.809,
1657299105,5.828,
1657299106,6.034,
1657299107,5.874,
1657299108,5.618,
1657299109,5.428,
1657299110,5.252,
1657299111,5.252,
1657299112,4.813,
1657299113,5.16,
1657299114,5.195,
1657299115,5.718,
1657299116,5.508,
1657299117,5.657,
1657299118,5.687,
1657299119,5.023,
1657299120,5.191,
1657299121,5.489,
1657299122,5.034,
1657299123,5.603,
1657299124,5.565,
1657299125,5.428,
1657299126,4.863,
1657299127,5.111,
1657299128,5.576,
1657299129,4.973,
1657299130,5.275,
1657299131,5.206,
1657299132,5.08,
1657299133,5.126,
1657299134,5.092,
1657299135,5.283,
1657299136,5.283,
1657299137,5.687,
1657299138,5.687,
1657299139,5.599,
1657299140,5.546,
1657299141,5.084,
1657299142,5.012,
1657299143,4.977,
1657299144,5.233,
1657299145,5.592,
1657299146,5.263,
1657299147,4.863,
1657299148,4.935,
1657299149,5.702,
1657299150,5.702,
1657299151,5.428,
1657299152,5.305,
1657299153,5.45,
1657299154,5.565,
1657299155,5.557,
1657299156,5.515,
1657299157,5.321,
1657299158,5.653,
1657299159,5.653,
1657299160,5.954,
1657299161,5.958,
1657299162,5.981,
1657299163,5.943,
1657299164,5.973,
1657299165,5.973,
1657299166,6.107,
1657299167,5.672,
1657299168,5.481,
1657299169,5.534,
1657299170,5.542,
1657299171,5.454,
1657299172,5.576,
1657299173,5.13,
1657299174,5.576,
1657299175,4.985,
1657299176,5.153,
1657299177,5.481,
1657299178,5.481,
1657299179,5.191,
1657299180,5.554,
1657299181,5.554,
1657299182,5.554,
1657299183,5.149,
1657299184,5.149,
1657299185,5.054,
1657299186,5.55,
1657299187,5.176,
1657299188,5.355,
1657299189,5.355,
1657299190,5.519,
1657299191,5.069,
1657299192,5.191,
1657299193,5.523,
1657299194,5.0,
1657299195,5.0,
1657299196,5.267,
1657299197,5.267,
1657299198,5.607,
1657299199,5.168,
1657299200,5.378,
1657299201,5.63,
1657299202,5.168,
1657299203,5.302,
1657299204,5.302,
1657299205,5.134,
1657299206,5.134,
1657299207,5.225,
1657299208,5.225,
1657299209,5.183,
1657299210,5.466,
1657299211,5.672,
1657299212,5.672,
1657299213,4.908,
1657299214,5.237,
1657299215,5.191,
1657299216,5.344,
1657299217,5.344,
1657299218,5.344,
1657299219,5.939,
1657299220,5.939,
1657299221,5.893,
1657299222,5.893,
1657299223,6.023,
1657299224,5.901,
1657299225,5.84,
1657299226,6.015,
1657299227,6.015,
1657299228,5.347,
1657299229,5.347,
1657299230,5.347,
1657299231,5.347,
1657299232,5.122,
1657299233,5.088,
1657299234,5.088,
1657299235,5.088,
1657299236,5.034,
1657299237,5.076,
1657299238,5.68,
1657299239,4.939,
1657299240,5.55,
1657299241,5.336,
1657299242,5.321,
1657299243,5.439,
1657299244,5.382,
1657299245,5.149,
1657299246,5.29,
1657299247,5.687,
1657299248,4.851,
1657299249,4.989,
1657299250,5.42,
1657299251,5.34,
1657299252,5.317,
1657299253,5.607,
1657299254,5.607,
1657299255,5.027,
1657299256,5.718,
1657299257,5.149,
1657299258,5.466,
1657299259,5.351,
1657299260,4.863,
1657299261,4.931,
1657299262,4.931,
1657299263,4.931,
1657299264,5.409,
1657299265,5.683,
1657299266,5.683,
1657299267,5.683,
1657299268,5.138,
1657299269,5.138,
1657299270,5.275,
1657299271,5.275,
1657299272,5.275,
1657299273,5.248,
1657299274,5.271,
1657299275,5.271,
1657299276,5.0,
1657299277,5.057,
1657299278,6.012,
1657299279,6.012,
1657299280,5.989,
1657299281,6.107,
1657299282,5.958,
1657299283,5.989,
1657299284,5.935,
1657299285,6.042,
1657299286,5.893,
